id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
e6f59e08-3f89-407f-a50b-23a642257837,SPY250804C00575000,SPY Aug 04 2025 575 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,575,100,100,4,2025-07-31,47.55,2025-08-01,True
53c5544a-aa59-4390-bc2b-68b9c0217132,SPY250804C00580000,SPY Aug 04 2025 580 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,580,100,100,,,44.32,2025-08-01,True
f7db8a99-1fe5-40c9-8ce7-727f62d8342a,SPY250804C00585000,SPY Aug 04 2025 585 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,585,100,100,2,2025-07-31,53.9,2025-07-31,True
e02e4216-f2b8-4830-b246-6d6d1da603ff,SPY250804C00590000,SPY Aug 04 2025 590 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,590,100,100,4,2025-07-31,32.15,2025-08-01,True
b6a1842e-0c2d-4ceb-bb9a-7939996245b7,SPY250804C00595000,SPY Aug 04 2025 595 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,595,100,100,3,2025-07-31,27.03,2025-08-01,True
22893e47-d21f-4771-80b5-43944f01840d,SPY250804C00600000,SPY Aug 04 2025 600 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,600,100,100,7,2025-07-31,22.52,2025-08-01,True
8c525edf-867d-4299-bbdd-b9e787d7505b,SPY250804C00601000,SPY Aug 04 2025 601 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,601,100,100,9,2025-07-31,20.86,2025-08-01,True
a0109598-6815-4e93-83e8-124bb9e69398,SPY250804C00602000,SPY Aug 04 2025 602 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,602,100,100,1,2025-07-31,20.37,2025-08-01,True
cffe973f-3633-495c-91b0-6c4b33a7e1c4,SPY250804C00603000,SPY Aug 04 2025 603 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,603,100,100,1,2025-07-31,18.36,2025-08-01,True
7be45c28-9879-4f86-9871-e65d0c431044,SPY250804C00604000,SPY Aug 04 2025 604 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,604,100,100,12,2025-07-31,17.8,2025-08-01,True
6c72b38c-2a9b-4b53-83e6-cf9201d33b8a,SPY250804C00605000,SPY Aug 04 2025 605 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,605,100,100,5,2025-07-31,17.36,2025-08-01,True
5051df53-0389-4435-91e7-285d01818dc4,SPY250804C00606000,SPY Aug 04 2025 606 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,606,100,100,6,2025-07-31,16.2,2025-08-01,True
ffe76486-4e17-4b7b-babf-7b675d5e1a8c,SPY250804C00607000,SPY Aug 04 2025 607 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,607,100,100,29,2025-07-31,15.19,2025-08-01,True
150f8e0b-693a-44f9-9ea0-e9ca10db1388,SPY250804C00608000,SPY Aug 04 2025 608 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,608,100,100,24,2025-07-31,14.34,2025-08-01,True
eb4fd251-ea51-4038-89ac-50e7b51b3d59,SPY250804C00609000,SPY Aug 04 2025 609 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,609,100,100,10,2025-07-31,13.45,2025-08-01,True
b45f5be1-e514-4ab1-ac83-1ca8d5542e18,SPY250804C00610000,SPY Aug 04 2025 610 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,610,100,100,48,2025-07-31,12.36,2025-08-01,True
b2c57b26-fdb1-4c31-8f7a-40fa3c57d54c,SPY250804C00611000,SPY Aug 04 2025 611 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,611,100,100,24,2025-07-31,11.85,2025-08-01,True
2e118201-04fd-4c98-a27d-f64d81569bba,SPY250804C00612000,SPY Aug 04 2025 612 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,612,100,100,2,2025-07-31,10.66,2025-08-01,True
870d0ba9-3f0c-488b-bea1-5e48351f8e16,SPY250804C00613000,SPY Aug 04 2025 613 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,613,100,100,30,2025-07-31,9.73,2025-08-01,True
