id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
157d4bbf-95e3-44c1-95c7-109c01ed4d29,RIOT250808C00022500,RIOT Aug 08 2025 22.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,22.5,100,100,,,0.01,2025-07-31,True
3d2d8be5-110a-46bc-962e-629c3a0752ee,RIOT250808C00023000,RIOT Aug 08 2025 23 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,23,100,100,7,2025-07-31,0.02,2025-08-01,True
e7c554d8-9238-458f-b0af-c7f6565139ea,RIOT250808C00023500,RIOT Aug 08 2025 23.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,23.5,100,100,1,2025-07-31,0.05,2025-07-31,True
bb786d2a-e761-4805-a358-d3cadb353fce,RIOT250808C00024000,RIOT Aug 08 2025 24 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,24,100,100,,,,,True
367f9340-3e25-4f32-9477-3a15713dfdb9,RIOT250808C00024500,RIOT Aug 08 2025 24.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,24.5,100,100,6,2025-07-31,0.03,2025-07-28,True
5fbb3554-c49b-4f48-9096-70f222bac9e9,RIOT250808C00025000,RIOT Aug 08 2025 25 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,25,100,100,85,2025-07-31,0.01,2025-07-30,True
6388bfca-c158-4f22-95c1-2b65fadcc660,RIOT250808C00025500,RIOT Aug 08 2025 25.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,25.5,100,100,,,,,True
6d2bb027-88aa-4ba7-8645-9dec102f57c9,RIOT250808C00026000,RIOT Aug 08 2025 26 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,26,100,100,,,,,True
af327049-e715-4283-9b0e-dd39b83ae965,RIOT250808C00026500,RIOT Aug 08 2025 26.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,26.5,100,100,,,,,True
7952f6bc-94a8-46e5-a3ae-a67d4746a492,RIOT250808C00027000,RIOT Aug 08 2025 27 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,27,100,100,,,,,True
18ee08e6-ba4c-4b1f-844b-e3d821bd9971,RIOT250808C00027500,RIOT Aug 08 2025 27.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,27.5,100,100,5,2025-07-31,0.01,2025-07-31,True
